alpha_two_code,Name,web_pages,state-province,domains,Address,logo,logo_flag,city
US,Solano Community College,['http://www.solano.edu'],,['solano.edu'],United States,https://solanocollege.wpenginepowered.com/wp-content/uploads/2019/08/scc-logo-1.png,TRUE,
US,Southwestern College (CA),['http://www.swccd.edu/'],,['swccd.edu'],United States,https://www.swccd.edu/_resources/css/images/logo-large.png,TRUE,
US,Taft College,['http://www.taftcollege.edu'],,['taftcollege.edu'],United States,https://www.taftcollege.edu/wp-content/uploads/2016/05/Taft-logo-vert.svg,TRUE,
US,Ventura College,['http://www.venturacollege.edu/'],,['venturacollege.edu'],United States,https://www.venturacollege.edu/themes/custom/venturacollege/logo.png,TRUE,
US,Victor Valley College,['http://www.vvc.edu'],,['vvc.edu'],United States,http://www.vvc.edu/themes/custom/vvc/logo.svg,TRUE,
US,West Hills College-​Coalinga,['http://www.westhillscollege.com'],,['westhillscollege.com'],United States,https://surveymonkey-assets.s3.amazonaws.com/survey/294031048/4b04ccc5-2c31-4e41-a300-5dd83f33e41e.png,FALSE,
US,West Los Angeles College,['http://www.wlac.edu'],,['wlac.edu'],United States,https://www.wlac.edu/WLAC/media/101013/wlac-logo-blue2-sm.png,FALSE,
US,West Valley College,['http://www.westvalley.edu'],,['westvalley.edu'],United States,https://www.westvalley.edu/_resources/img/wvc-logo-white.svg,TRUE,
US,Woodland Community College,['http://wcc.yccd.edu'],,['wcc.yccd.edu'],United States,https://wcc.yccd.edu/wp-content/uploads/2017/07/wcc-logo.png,TRUE,
US,Yuba College,['http://yc.yccd.edu'],,['yc.yccd.edu'],United States,https://yc.yccd.edu/wp-content/uploads/2021/08/YC-Logo-High-Res-Blue-Transparent-Background-1-1024x807.png,FALSE,
US,Aims Community College,['http://www.aims.edu'],,['aims.edu'],United States,https://www.aims.edu/sites/default/files/2021-08/hsi-logo.png,TRUE,
US,Arapahoe Community College,['http://www.arapahoe.edu'],,['arapahoe.edu'],United States,https://www.arapahoe.edu/themes/acc/images/acc-logo-white.svg,TRUE,
US,Colorado Northwestern Community College,['http://www.cncc.edu'],,['cncc.edu'],United States,https://chambermaster.blob.core.windows.net/images/customers/161/members/50/logos/MEMBER_PAGE_HEADER/CNCC_logo_art_red.png,FALSE,
US,Community College of Aurora,['http://www.ccaurora.edu'],,['ccaurora.edu'],United States,https://www.ccaurora.edu/themes/custom/ccaurora/logo.png,TRUE,
US,Community College of Denver,['http://www.ccd.edu'],,['ccd.edu'],United States,https://www.ccd.edu/sites/all/themes/ccd_omega/images/ccd_new_logo_w.png,TRUE,
US,Front Range Community College,['http://www.frontrange.edu'],,['frontrange.edu'],United States,https://d92mrp7hetgfk.cloudfront.net/images/sites/misc/front-range-1/standard.png?1548464214,FALSE,
US,Lamar Community College,['http://www.lamarcc.edu'],,['lamarcc.edu'],United States,https://lamarcc.edu/wp-content/uploads/2014/07/logo_2014b.png,TRUE,
US,Morgan Community College,['http://www.morgancc.edu'],,['morgancc.edu'],United States,https://www.morgancc.edu/wp-content/uploads/assets/morgancc-logo-2x.png,TRUE,
US,Northeastern Junior College,['http://www.njc.edu'],,['njc.edu'],United States,https://www.njc.edu/themes/custom/njc_bootstrap/images/njc-logo.png,TRUE,
US,Otero Junior College,['http://WWW.OJC.EDU'],,['www.ojc.edu'],United States,https://www.otero.edu/_resources/images/logos/Otero-Formal-Wordmark_HSI-horiz_Gray650.png,TRUE,
US,Pikes Peak Community College,['http://www.ppcc.edu'],,['ppcc.edu'],United States,https://i1.wp.com/www.careerboostco.org/wp-content/uploads/2017/08/PPCC17-LogoFINAL_V-4c.png,FALSE,
US,Pueblo Community College,['http://www.pueblocc.edu'],,['pueblocc.edu'],United States,https://www.cccs.edu/wp-content/themes/cake-child/images/pueblo-community-college.png,FALSE,
US,Red Rocks Community College,['http://www.rrcc.edu'],,['rrcc.edu'],United States,https://www.rrcc.edu/sites/all/themes/rrcc/logo.png?v=12345,TRUE,
US,Trinidad State Junior College,['http://www.trinidadstate.edu/'],,['trinidadstate.edu'],United States,https://www.trinidadstate.edu/_resources/images/logo-retina.png,TRUE,
US,Asnuntuck Community College,['http://www.Asnuntuck.edu'],,['asnuntuck.edu'],United States,https://d28htnjz2elwuj.cloudfront.net/wp-content/uploads/2014/04/Asnuntuck-Community-College-logo.png,FALSE,
US,Capital Community College,['http://www.ccc.commnet.edu'],,['ccc.commnet.edu'],United States,https://capitalcc.wpenginepowered.com/wp-content/uploads/2022/10/ct-state-logo-white-1024x325.webp,TRUE,
US,Gateway Community College,['http://www.gwcc.commnet.edu/'],,['gwcc.commnet.edu'],United States,https://res.cloudinary.com/doa6grfya/image/upload/v1549999461/urdhmmwtms6z8ge43yfo.jpg,FALSE,
US,Housatonic Community College,['http://www.hcc.commnet.edu'],,['hcc.commnet.edu'],United States,https://www.ct.edu/files/images/logo-housatonic.png,FALSE,
US,Naugatuck Valley Community College,['http://www.nv.edu'],,['nv.edu'],United States,https://nv.edu/portals/_default/skins/nvcc2017/images/neche-logo.png,TRUE,
US,Northwestern Connecticut Community College,['http://www.nwcc.commnet.edu'],,['nwcc.commnet.edu'],United States,https://www.nwcc.edu/wp-content/uploads/2011/02/footer-logo.jpg,TRUE,
US,Norwalk Community College,['http://www.ncc.commnet.edu'],,['ncc.commnet.edu'],United States,https://norwalk.edu/wp-content/themes/ncommunityc/images/NCC_logo_white-header.png,TRUE,
US,Quinebaug Valley Community College,['http://www.qvcc.edu'],,['qvcc.edu'],United States,https://qvcc.edu/wp-content/themes/qvcc/css/images/logo-full.png,TRUE,
US,Tunxis Community College,['http://www.tunxis.edu'],,['tunxis.edu'],United States,https://tunxis.edu/wp-content/uploads/2022/10/tunxis-logo-white-rgb-183x100-1.webp,TRUE,
US,Delaware College of Art and Design,['http://www.dcad.edu'],,['dcad.edu'],United States,https://www.crwflags.com/FOTW/images/u/us_u_dca).gif,FALSE,
US,Delaware Technical Community College-​Owens,['https://www.dtcc.edu/our-campuses/georgetown'],,['dtcc.edu'],United States,https://www.dtcc.edu/sites/default/files/dtcc-desktop-logo.png,TRUE,
US,Delaware Technical Community College-​Stanton/​Wilmington,['https://www.dtcc.edu/our-campuses/wilmington'],,['dtcc.edu'],United States,https://www.dtcc.edu/sites/default/files/dtcc-desktop-logo.png,TRUE,
US,Delaware Technical Community College-​Terry,['https://www.dtcc.edu/our-campuses/dover'],,['dtcc.edu'],United States,https://www.dtcc.edu/sites/default/files/dtcc-desktop-logo.png,TRUE,
US,Florida Keys Community College,['http://www.fkcc.edu'],,['fkcc.edu'],United States,https://www.divenewswire.com/wp-content/uploads/2018/12/374452_554900971192097_1803109435_n-1.jpg,FALSE,
US,Hillsborough Community College,['http://www.hccfl.edu'],,['hccfl.edu'],United States,https://www.hccfl.edu/themes/hccfl/assets/svg-icons/logo.svg,TRUE,
US,North Florida Community College,['http://www.nfcc.edu'],,['nfcc.edu'],United States,https://vootu.com/wp-content/uploads/2020/03/logo-n-fl-community.jpg,FALSE,
US,Pasco-​Hernando Community College,['http://www.phcc.edu'],,['phcc.edu'],United States,https://www.coursehero.com/img/school_seals/3320.jpg,FALSE,
US,Tallahassee Community College,['https://www.tcc.fl.edu'],,['tcc.fl.edu'],United States,https://www.nisod.org/wp-content/uploads/2018/05/Tallahassee-Logo.png,FALSE,
US,Albany Technical College,['http://www.albanytech.edu'],,['albanytech.edu'],United States,http://www.nisod.org/sites/default/files/special_sessions/logo-albany-tech-college.png,FALSE,
US,Altamaha Technical College,['http://www.coastalpines.edu/'],,['coastalpines.edu'],United States,https://i0.wp.com/alchetron.com/cdn/altamaha-technical-college-22ffd133-53c6-407c-b05e-11a8aecf07f-resize-750.jpeg,FALSE,
US,Andrew College,['http://www.andrewcollege.edu'],,['andrewcollege.edu'],United States,https://andrewcolleprd.wpenginepowered.com/wp-content/uploads/2019/04/logo.png,TRUE,
US,Athens Technical College,['http://www.athenstech.edu/'],,['athenstech.edu'],United States,https://www.athenstech.edu/wp-content/uploads/2022/06/logo.png,TRUE,
US,Atlanta Technical College,['http://www.atlantatech.edu/'],,['atlantatech.edu'],United States,https://atlantatech.edu/wp-content/uploads/logo-multiTransparent.png,TRUE,
US,Augusta Technical College,['http://www.augustatech.edu'],,['augustatech.edu'],United States,https://www.augustatech.edu/img/augusta-technical-college-logo.svg,TRUE,
US,Bainbridge State College,['http://www.bainbridge.edu'],,['bainbridge.edu'],United States,https://www.masterplaques.com/wp-content/uploads/2013/05/products-Bainbridge-State-College-Seal.jpg,FALSE,
US,Central Georgia Technical College,['http://www.centralgatech.edu'],,['centralgatech.edu'],United States,https://cdn.jostens.com/apps/catalog/image.mvc?filename=branding/college/1774490/mascot.png&jc3b=202009221111&bypassCache=false&logLevel=INFO,FALSE,
US,Chattahoochee Technical College,['http://www.chattahoocheetech.edu'],,['chattahoocheetech.edu'],United States,"http://bloximages.newyork1.vip.townnews.com/mdjonline.com/content/tncms/assets/v3/editorial/7/4e/74e5e396-fb61-11e5-b81c-f33a01b230ae/57040ca19a460.image.jpg?resize=1200,325",FALSE,
US,Columbus Technical College,['http://www.columbustech.edu/'],,['columbustech.edu'],United States,https://www.columbustech.edu/app/uploads/2020/05/cropped-CTC-Primary.png,FALSE,
US,Darton State College,['http://www.darton.edu'],,['darton.edu'],United States,https://www.asurams.edu/_resources/img/asurams_official_logo.png,TRUE,
US,Georgia Highlands College,['http://www.highlands.edu'],,['highlands.edu'],United States,https://www.highlands.edu/images/gah-logo.png,TRUE,
US,Georgia Military College,['http://www.gmc.cc.ga.us/'],,['gmc.cc.ga.us'],United States,https://www.gmc.edu/wp-content/uploads/2021/11/logo.png,TRUE,
US,Georgia Northwestern Technical College,['http://www.gntc.edu'],,['gntc.edu'],United States,https://www.gntc.edu/images/georgia-northwestern-logo.png,TRUE,
US,Georgia Perimeter College,['http://www.gpc.edu'],,['gpc.edu'],United States,https://study.com/cimages/ncschools/logosLarge/georgia-perimeter-college.png,FALSE,
US,Georgia Piedmont Technical College,['http://www.gptc.edu'],,['gptc.edu'],United States,https://www.gptc.edu/wp-content/themes/gptc/images/logo.png,TRUE,
US,Gwinnett Technical College,['http://www.GwinnettTech.edu'],,['gwinnetttech.edu'],United States,https://gwinnetttech.edu/wp-content/themes/gwinnett-v3/assets/images/gwinnett-tech-logo-white.png,TRUE,
US,Lanier Technical College,['http://www.laniertech.edu'],,['laniertech.edu'],United States,https://media.glassdoor.com/sqll/130271/lanier-technical-college-squarelogo-1447411975681.png,FALSE,
US,Moultrie Technical College,['http://www.moultrietech.edu'],,['moultrietech.edu'],United States,https://1.bp.blogspot.com/-nsfOOeWIwOA/WQUBrDStIMI/AAAAAAAAbc8/PYuNg9yKyNkDnq2jUGTeExSUrisskM6YQCK4B/s1600/File%253AMoultrie%2BTechnical%2BCollege%2BSign%2BLake.JPG%2B-%2BWikimedia%2BCommons-732682.jpg,FALSE,
US,North Georgia Technical College,['http://www.northgatech.edu'],,['northgatech.edu'],United States,https://www.mascotdb.com/sites/default/files/images/logos/136314.jpg,FALSE,
US,Ogeechee Technical College,['http://www.ogeecheetech.edu'],,['ogeecheetech.edu'],United States,https://www.ogeecheetech.edu/img/ogeechee-tech-logo-rectangle.svg,TRUE,
US,Okefenokee Technical College,['http://www.coastalpines.edu/'],,['coastalpines.edu'],United States,"https://crunchbase-production-res.cloudinary.com/image/fetch/s--wuEAmLGW--/c_lpad,h_256,w_256,f_auto,q_auto:eco,dpr_1/http://www.campusexplorer.com/media/125x94/Okefenokee-Technical-College-E800BE68.jpg",FALSE,
US,Savannah Technical College,['http://www.savannahtech.edu'],,['savannahtech.edu'],United States,https://cdn-payscale.com/content/school_logos/Savannah%20Technical%20College_200px.png,FALSE,
US,Southeastern Technical College,['http://www.southeasterntech.edu'],,['southeasterntech.edu'],United States,http://www.bellwebonline.com/wp-content/uploads/2011/10/Southeastern-Technical-College-logo.jpg,FALSE,
US,Southern Crescent Technical College,['http://www.sctech.edu'],,['sctech.edu'],United States,https://www.sctech.edu/wp-content/uploads/sctc-logot2.png,TRUE,
US,South Georgia Technical College,['http://www.southgatech.edu'],,['southgatech.edu'],United States,https://www.southgatech.edu/wp-content/themes/sgtc/images/logo.png,TRUE,
US,Southwest Georgia Technical College,['http://www.southwestgatech.edu/'],,['southwestgatech.edu'],United States,http://ftpmirror.your.org/pub/wikimedia/images/wikipedia/en/9/95/Southwest_Georgia_Technical_College_Logo.svg,FALSE,
US,West Georgia Technical College,['http://www.westgatech.edu'],,['westgatech.edu'],United States,https://www.westgatech.edu/wp-content/themes/wgtc/images/logo.png,TRUE,
US,Wiregrass Georgia Technical College,['http://www.wiregrass.edu'],,['wiregrass.edu'],United States,https://d92mrp7hetgfk.cloudfront.net/images/sites/misc/wiregrass_georgia_technical_c-1/standard.png?1548463543,FALSE,
US,Hawaii Community College,['http://hawaii.hawaii.edu'],,['hawaii.hawaii.edu'],United States,http://hawaii.hawaii.edu/sites/default/files/assets/about/images/footer-logo-stacked.png,TRUE,
US,Honolulu Community College,['http://www.honolulu.hawaii.edu/'],,['honolulu.hawaii.edu'],United States,https://www.honolulu.hawaii.edu/wp-content/uploads/2022/09/HonCC_logo-263-2.png,TRUE,
US,Kapiolani Community College,['http://kapiolani.hawaii.edu/page/home'],,['kapiolani.hawaii.edu'],United States,https://www.kapiolani.hawaii.edu/wp-content/uploads/2022/11/KCClogo_hawn2022_b.png,TRUE,
US,Kauai Community College,['http://kauai.hawaii.edu'],,['kauai.hawaii.edu'],United States,https://www.kauai.hawaii.edu/sites/www.kauai.hawaii.edu/files/inline-images/White-logo-left.png,TRUE,
US,Leeward Community College,['http://www.leeward.hawaii.edu'],,['leeward.hawaii.edu'],United States,http://www.councilmemberpine.com/wp-content/uploads/2013/06/UHLeeward.jpg,FALSE,
US,Windward Community College,['http://windward.hawaii.edu'],,['windward.hawaii.edu'],United States,https://windward.hawaii.edu/wp-content/themes/windwardcc-theme/images/facebook-logo.png,TRUE,
US,College of Southern Idaho,['http://www.csi.edu'],,['csi.edu'],United States,https://www.csi.edu/_files/images/csi-logo.svg,TRUE,
US,College of Western Idaho,['http://cwidaho.cc/'],,['cwidaho.cc'],United States,https://cwi.edu/sites/default/files/styles/news_hero_image/public/news_ct/image/newsarticle_social_brandanncmnt_jan21_800x486.jpg?itok=NBGOggMl,FALSE,
US,Eastern Idaho Technical College,['http://www.eitc.edu'],,['eitc.edu'],United States,https://s3-us-west-2.amazonaws.com/asset.plexuss.com/college/overview_images/1044_Eastern_Idaho_Technical_College_college-of-eastern-idaho-logo.png,FALSE,
US,North Idaho College,['http://www.nic.edu/'],,['nic.edu'],United States,https://www.nic.edu/_img/logoReverse.svg,TRUE,
US,Black Hawk College,['http://www.bhc.edu'],,['bhc.edu'],United States,https://i1.wp.com/www.bhc.edu/wp-content/uploads/2017/05/bhc-black-hawk-college-logo-black.png?ssl=1,FALSE,
US,Carl Sandburg College,['http://www.sandburg.edu'],,['sandburg.edu'],United States,http://www.sandburg.edu/images/csc-logo-nav.png,TRUE,
US,City Colleges of Chicago-​Harold Washington College,['http://www.ccc.edu/colleges/washington/Pages/default.aspx'],,['ccc.edu'],United States,https://www.ccc.edu/colleges/washington/PublishingImages/mainlogo.png,TRUE,
US,City Colleges of Chicago-​Harry S Truman College,['http://ccc.edu/colleges/truman/pages/default.aspx'],,['ccc.edu'],United States,https://www.ccc.edu/colleges/truman/PublishingImages/mainlogo.png,TRUE,
US,City Colleges of Chicago-​Kennedy-​King College,['http://www.ccc.edu/colleges/kennedy/pages/default.aspx'],,['ccc.edu'],United States,https://www.ccc.edu/colleges/kennedy/PublishingImages/mainlogo.png,TRUE,
US,City Colleges of Chicago-​Malcolm X College,['http://www.ccc.edu/colleges/malcolm-x/pages/default.aspx'],,['ccc.edu'],United States,https://www.ccc.edu/colleges/malcolm-x/PublishingImages/mainlogo.png,TRUE,
US,City Colleges of Chicago-​Olive-​Harvey College,['http://ccc.edu/colleges/olive-harvey/pages/default.aspx'],,['ccc.edu'],United States,https://www.ccc.edu/colleges/olive-harvey/PublishingImages/mainlogo.png,TRUE,
US,City Colleges of Chicago-​Richard J Daley College,['http://ccc.edu/colleges/daley/pages/default.aspx'],,['ccc.edu'],United States,https://www.ccc.edu/colleges/daley/PublishingImages/mainlogo.png,TRUE,
US,City Colleges of Chicago-​Wilbur Wright College,['http://ccc.edu/colleges/wright/pages/default.aspx'],,['ccc.edu'],United States,https://www.ccc.edu/colleges/wright/PublishingImages/mainlogo.png,TRUE,
US,College of DuPage,['http://www.cod.edu'],,['cod.edu'],United States,https://www.cod.edu/_resources/img/global/logo-white.svg,TRUE,
